[run number],number-of-nodes,initial-outbreak-size,average-prob-detect,recovery-chance,[step],count turtles,clustering-coefficient,average-path-length,count turtles with [not spreaders? and not cencored?],count turtles with [spreaders?],count turtles with [cencored?],count turtles with [untouched?]
425,250,238,0.95,8,10,250,0.372133333,6.220883534,18,0,232,0
427,250,238,0.95,8,0,250,0.352190476,6.024449799,12,238,0,12
427,250,238,0.95,8,1,250,0.352190476,6.024449799,26,70,154,1
427,250,238,0.95,8,2,250,0.352190476,6.024449799,25,31,194,1
427,250,238,0.95,8,3,250,0.352190476,6.024449799,24,15,211,1
427,250,238,0.95,8,4,250,0.352190476,6.024449799,26,5,219,1
427,250,238,0.95,8,5,250,0.352190476,6.024449799,26,3,221,1
427,250,238,0.95,8,6,250,0.352190476,6.024449799,26,2,222,1
427,250,238,0.95,8,7,250,0.352190476,6.024449799,26,2,222,1
427,250,238,0.95,8,8,250,0.352190476,6.024449799,26,2,222,1
427,250,238,0.95,8,9,250,0.352190476,6.024449799,26,2,222,1
427,250,238,0.95,8,10,250,0.352190476,6.024449799,26,2,222,1
427,250,238,0.95,8,11,250,0.352190476,6.024449799,26,2,222,1
427,250,238,0.95,8,12,250,0.352190476,6.024449799,26,2,222,1
427,250,238,0.95,8,13,250,0.352190476,6.024449799,26,2,222,1
427,250,238,0.95,8,14,250,0.352190476,6.024449799,28,0,222,1
426,250,238,0.95,8,0,250,0.392,6.903614458,12,238,0,12
426,250,238,0.95,8,1,250,0.392,6.903614458,17,93,140,0
426,250,238,0.95,8,2,250,0.392,6.903614458,22,37,191,0
426,250,238,0.95,8,3,250,0.392,6.903614458,22,20,208,0
426,250,238,0.95,8,4,250,0.392,6.903614458,21,12,217,0
426,250,238,0.95,8,5,250,0.392,6.903614458,23,7,220,0
426,250,238,0.95,8,6,250,0.392,6.903614458,23,4,223,0
426,250,238,0.95,8,7,250,0.392,6.903614458,23,3,224,0
426,250,238,0.95,8,8,250,0.392,6.903614458,23,1,226,0
426,250,238,0.95,8,9,250,0.392,6.903614458,24,0,226,0
428,250,238,0.95,8,0,250,0.360038095,6.363694779,12,238,0,12
428,250,238,0.95,8,1,250,0.360038095,6.363694779,28,75,147,3
428,250,238,0.95,8,2,250,0.360038095,6.363694779,28,36,186,1
428,250,238,0.95,8,3,250,0.360038095,6.363694779,28,16,206,1
428,250,238,0.95,8,4,250,0.360038095,6.363694779,28,8,214,1
428,250,238,0.95,8,5,250,0.360038095,6.363694779,27,5,218,1
428,250,238,0.95,8,6,250,0.360038095,6.363694779,28,4,218,1
428,250,238,0.95,8,7,250,0.360038095,6.363694779,28,4,218,1
428,250,238,0.95,8,8,250,0.360038095,6.363694779,31,0,219,1
429,250,238,0.95,8,0,250,0.392133333,6.777638554,12,238,0,12
429,250,238,0.95,8,1,250,0.392133333,6.777638554,18,84,148,1
429,250,238,0.95,8,2,250,0.392133333,6.777638554,19,27,204,1
429,250,238,0.95,8,3,250,0.392133333,6.777638554,20,14,216,1
429,250,238,0.95,8,4,250,0.392133333,6.777638554,20,4,226,1
429,250,238,0.95,8,5,250,0.392133333,6.777638554,21,2,227,1
429,250,238,0.95,8,6,250,0.392133333,6.777638554,21,1,228,1
429,250,238,0.95,8,7,250,0.392133333,6.777638554,21,0,229,1
431,250,238,0.95,8,0,250,0.396133333,6.829108434,12,238,0,12
431,250,238,0.95,8,1,250,0.396133333,6.829108434,17,84,149,0
431,250,238,0.95,8,2,250,0.396133333,6.829108434,24,25,201,0
431,250,238,0.95,8,3,250,0.396133333,6.829108434,25,10,215,0
431,250,238,0.95,8,4,250,0.396133333,6.829108434,25,6,219,0
431,250,238,0.95,8,5,250,0.396133333,6.829108434,25,2,223,0
431,250,238,0.95,8,6,250,0.396133333,6.829108434,25,1,224,0
431,250,238,0.95,8,7,250,0.396133333,6.829108434,25,0,225,0
432,250,238,0.95,8,0,250,0.343409524,6.055196787,12,238,0,12
432,250,238,0.95,8,1,250,0.343409524,6.055196787,17,76,157,0
432,250,238,0.95,8,2,250,0.343409524,6.055196787,16,32,202,0
432,250,238,0.95,8,3,250,0.343409524,6.055196787,20,13,217,0
432,250,238,0.95,8,4,250,0.343409524,6.055196787,19,7,224,0
432,250,238,0.95,8,5,250,0.343409524,6.055196787,19,1,230,0
432,250,238,0.95,8,6,250,0.343409524,6.055196787,19,1,230,0
432,250,238,0.95,8,7,250,0.343409524,6.055196787,19,0,231,0
430,250,238,0.95,8,0,250,0.372571429,6.391678715,12,238,0,12
430,250,238,0.95,8,1,250,0.372571429,6.391678715,15,74,161,0
430,250,238,0.95,8,2,250,0.372571429,6.391678715,13,30,207,0
430,250,238,0.95,8,3,250,0.372571429,6.391678715,14,13,223,0
430,250,238,0.95,8,4,250,0.372571429,6.391678715,13,5,232,0
430,250,238,0.95,8,5,250,0.372571429,6.391678715,13,4,233,0
430,250,238,0.95,8,6,250,0.372571429,6.391678715,13,2,235,0
430,250,238,0.95,8,7,250,0.372571429,6.391678715,13,2,235,0
430,250,238,0.95,8,8,250,0.372571429,6.391678715,13,0,237,0
433,250,238,0.95,8,0,250,0.337142857,6.005718876,12,238,0,12
433,250,238,0.95,8,1,250,0.337142857,6.005718876,24,85,141,1
433,250,238,0.95,8,2,250,0.337142857,6.005718876,21,30,199,0
433,250,238,0.95,8,3,250,0.337142857,6.005718876,20,14,216,0
433,250,238,0.95,8,4,250,0.337142857,6.005718876,21,6,223,0
433,250,238,0.95,8,5,250,0.337142857,6.005718876,23,2,225,0
433,250,238,0.95,8,6,250,0.337142857,6.005718876,23,1,226,0
433,250,238,0.95,8,7,250,0.337142857,6.005718876,23,0,227,0
434,250,238,0.95,8,0,250,0.3748,6.397076305,12,238,0,12
434,250,238,0.95,8,1,250,0.3748,6.397076305,17,95,138,0
434,250,238,0.95,8,2,250,0.3748,6.397076305,19,34,197,0
434,250,238,0.95,8,3,250,0.3748,6.397076305,22,9,219,0
434,250,238,0.95,8,4,250,0.3748,6.397076305,22,3,225,0
434,250,238,0.95,8,5,250,0.3748,6.397076305,23,2,225,0
434,250,238,0.95,8,6,250,0.3748,6.397076305,23,0,227,0
436,250,238,0.95,8,0,250,0.360933333,6.886297189,12,238,0,12
436,250,238,0.95,8,1,250,0.360933333,6.886297189,21,64,165,1
436,250,238,0.95,8,2,250,0.360933333,6.886297189,19,20,211,1
436,250,238,0.95,8,3,250,0.360933333,6.886297189,18,9,223,0
436,250,238,0.95,8,4,250,0.360933333,6.886297189,18,5,227,0
436,250,238,0.95,8,5,250,0.360933333,6.886297189,18,4,228,0
436,250,238,0.95,8,6,250,0.360933333,6.886297189,18,2,230,0
436,250,238,0.95,8,7,250,0.360933333,6.886297189,18,2,230,0
436,250,238,0.95,8,8,250,0.360933333,6.886297189,18,1,231,0
436,250,238,0.95,8,9,250,0.360933333,6.886297189,18,0,232,0
437,250,238,0.95,8,0,250,0.364666667,6.535325301,12,238,0,12
437,250,238,0.95,8,1,250,0.364666667,6.535325301,20,66,164,0
437,250,238,0.95,8,2,250,0.364666667,6.535325301,20,20,210,0
437,250,238,0.95,8,3,250,0.364666667,6.535325301,20,12,218,0
437,250,238,0.95,8,4,250,0.364666667,6.535325301,21,8,221,0
437,250,238,0.95,8,5,250,0.364666667,6.535325301,21,3,226,0
437,250,238,0.95,8,6,250,0.364666667,6.535325301,21,3,226,0
437,250,238,0.95,8,7,250,0.364666667,6.535325301,21,3,226,0
437,250,238,0.95,8,8,250,0.364666667,6.535325301,21,2,227,0
437,250,238,0.95,8,9,250,0.364666667,6.535325301,21,0,229,0
435,250,238,0.95,8,0,250,0.413066667,7.255614458,12,238,0,12
435,250,238,0.95,8,1,250,0.413066667,7.255614458,18,86,146,0
435,250,238,0.95,8,2,250,0.413066667,7.255614458,16,28,206,0
435,250,238,0.95,8,3,250,0.413066667,7.255614458,17,13,220,0
435,250,238,0.95,8,4,250,0.413066667,7.255614458,19,1,230,0
435,250,238,0.95,8,5,250,0.413066667,7.255614458,18,1,231,0
435,250,238,0.95,8,6,250,0.413066667,7.255614458,18,1,231,0
435,250,238,0.95,8,7,250,0.413066667,7.255614458,18,1,231,0
435,250,238,0.95,8,8,250,0.413066667,7.255614458,18,0,232,0
438,250,238,0.95,8,0,250,0.351466667,6.126907631,12,238,0,12
438,250,238,0.95,8,1,250,0.351466667,6.126907631,17,76,157,0
438,250,238,0.95,8,2,250,0.351466667,6.126907631,17,38,195,0
438,250,238,0.95,8,3,250,0.351466667,6.126907631,21,14,215,0
438,250,238,0.95,8,4,250,0.351466667,6.126907631,20,10,220,0
438,250,238,0.95,8,5,250,0.351466667,6.126907631,20,3,227,0
438,250,238,0.95,8,6,250,0.351466667,6.126907631,22,1,227,0
438,250,238,0.95,8,7,250,0.351466667,6.126907631,22,0,228,0
439,250,238,0.95,8,0,250,0.353333333,6.228144578,12,238,0,12
439,250,238,0.95,8,1,250,0.353333333,6.228144578,17,84,149,1
439,250,238,0.95,8,2,250,0.353333333,6.228144578,17,34,199,1
439,250,238,0.95,8,3,250,0.353333333,6.228144578,18,19,213,1
439,250,238,0.95,8,4,250,0.353333333,6.228144578,16,12,222,1
439,250,238,0.95,8,5,250,0.353333333,6.228144578,16,6,228,1
439,250,238,0.95,8,6,250,0.353333333,6.228144578,16,4,230,1
439,250,238,0.95,8,7,250,0.353333333,6.228144578,16,3,231,1
439,250,238,0.95,8,8,250,0.353333333,6.228144578,16,2,232,1
439,250,238,0.95,8,9,250,0.353333333,6.228144578,16,2,232,1
439,250,238,0.95,8,10,250,0.353333333,6.228144578,17,0,233,1
440,250,238,0.95,8,0,250,0.389771429,6.936835341,12,238,0,12
440,250,238,0.95,8,1,250,0.389771429,6.936835341,15,75,160,0
440,250,238,0.95,8,2,250,0.389771429,6.936835341,17,24,209,0
440,250,238,0.95,8,3,250,0.389771429,6.936835341,19,12,219,0
440,250,238,0.95,8,4,250,0.389771429,6.936835341,20,4,226,0
440,250,238,0.95,8,5,250,0.389771429,6.936835341,20,1,229,0
440,250,238,0.95,8,6,250,0.389771429,6.936835341,21,0,229,0
441,250,238,0.95,8,0,250,0.393866667,6.756337349,12,238,0,12
441,250,238,0.95,8,1,250,0.393866667,6.756337349,24,86,140,1
441,250,238,0.95,8,2,250,0.393866667,6.756337349,14,35,201,0
441,250,238,0.95,8,3,250,0.393866667,6.756337349,19,18,213,0
441,250,238,0.95,8,4,250,0.393866667,6.756337349,15,12,223,0
441,250,238,0.95,8,5,250,0.393866667,6.756337349,15,9,226,0
441,250,238,0.95,8,6,250,0.393866667,6.756337349,15,7,228,0
441,250,238,0.95,8,7,250,0.393866667,6.756337349,15,4,231,0
441,250,238,0.95,8,8,250,0.393866667,6.756337349,16,0,234,0
442,250,238,0.95,8,0,250,0.396571429,6.984385542,12,238,0,12
442,250,238,0.95,8,1,250,0.396571429,6.984385542,10,79,161,0
442,250,238,0.95,8,2,250,0.396571429,6.984385542,14,30,206,0
442,250,238,0.95,8,3,250,0.396571429,6.984385542,16,13,221,0
442,250,238,0.95,8,4,250,0.396571429,6.984385542,15,4,231,0
442,250,238,0.95,8,5,250,0.396571429,6.984385542,15,0,235,0
444,250,238,0.95,8,0,250,0.3704,6.699598394,12,238,0,12
444,250,238,0.95,8,1,250,0.3704,6.699598394,33,82,135,0
444,250,238,0.95,8,2,250,0.3704,6.699598394,28,31,191,0
444,250,238,0.95,8,3,250,0.3704,6.699598394,29,16,205,0
444,250,238,0.95,8,4,250,0.3704,6.699598394,28,9,213,0
444,250,238,0.95,8,5,250,0.3704,6.699598394,26,4,220,0
444,250,238,0.95,8,6,250,0.3704,6.699598394,27,2,221,0
444,250,238,0.95,8,7,250,0.3704,6.699598394,27,1,222,0
444,250,238,0.95,8,8,250,0.3704,6.699598394,27,1,222,0
444,250,238,0.95,8,9,250,0.3704,6.699598394,27,0,223,0
445,250,238,0.95,8,0,250,0.387771429,6.644819277,12,238,0,12
445,250,238,0.95,8,1,250,0.387771429,6.644819277,21,68,161,0
445,250,238,0.95,8,2,250,0.387771429,6.644819277,12,30,208,0
445,250,238,0.95,8,3,250,0.387771429,6.644819277,14,9,227,0
445,250,238,0.95,8,4,250,0.387771429,6.644819277,14,2,234,0
445,250,238,0.95,8,5,250,0.387771429,6.644819277,14,1,235,0
445,250,238,0.95,8,6,250,0.387771429,6.644819277,14,0,236,0
443,250,238,0.95,8,0,250,0.383495238,6.351518072,12,238,0,12
443,250,238,0.95,8,1,250,0.383495238,6.351518072,27,60,163,2
443,250,238,0.95,8,2,250,0.383495238,6.351518072,20,24,206,1
443,250,238,0.95,8,3,250,0.383495238,6.351518072,23,9,218,1
443,250,238,0.95,8,4,250,0.383495238,6.351518072,23,5,222,1
443,250,238,0.95,8,5,250,0.383495238,6.351518072,23,3,224,1
443,250,238,0.95,8,6,250,0.383495238,6.351518072,23,2,225,1
443,250,238,0.95,8,7,250,0.383495238,6.351518072,23,2,225,1
443,250,238,0.95,8,8,250,0.383495238,6.351518072,24,0,226,1
446,250,238,0.95,8,0,250,0.333047619,5.936931727,12,238,0,12
446,250,238,0.95,8,1,250,0.333047619,5.936931727,17,76,157,1
446,250,238,0.95,8,2,250,0.333047619,5.936931727,11,34,205,0
446,250,238,0.95,8,3,250,0.333047619,5.936931727,10,18,222,0
446,250,238,0.95,8,4,250,0.333047619,5.936931727,11,8,231,0
446,250,238,0.95,8,5,250,0.333047619,5.936931727,11,4,235,0
446,250,238,0.95,8,6,250,0.333047619,5.936931727,11,2,237,0
446,250,238,0.95,8,7,250,0.333047619,5.936931727,12,1,237,0
446,250,238,0.95,8,8,250,0.333047619,5.936931727,12,1,237,0
446,250,238,0.95,8,9,250,0.333047619,5.936931727,12,1,237,0
446,250,238,0.95,8,10,250,0.333047619,5.936931727,12,1,237,0
446,250,238,0.95,8,11,250,0.333047619,5.936931727,12,1,237,0
446,250,238,0.95,8,12,250,0.333047619,5.936931727,12,0,238,0
447,250,238,0.95,8,0,250,0.372933333,6.632481928,12,238,0,12
447,250,238,0.95,8,1,250,0.372933333,6.632481928,22,83,145,0
447,250,238,0.95,8,2,250,0.372933333,6.632481928,17,33,200,0
447,250,238,0.95,8,3,250,0.372933333,6.632481928,15,16,219,0
447,250,238,0.95,8,4,250,0.372933333,6.632481928,16,8,226,0
447,250,238,0.95,8,5,250,0.372933333,6.632481928,17,3,230,0
447,250,238,0.95,8,6,250,0.372933333,6.632481928,17,2,231,0
447,250,238,0.95,8,7,250,0.372933333,6.632481928,17,2,231,0
447,250,238,0.95,8,8,250,0.372933333,6.632481928,17,1,232,0
447,250,238,0.95,8,9,250,0.372933333,6.632481928,17,0,233,0
449,250,238,0.95,8,0,250,0.377733333,6.429012048,12,238,0,12
449,250,238,0.95,8,1,250,0.377733333,6.429012048,18,88,144,2
449,250,238,0.95,8,2,250,0.377733333,6.429012048,20,40,190,1
449,250,238,0.95,8,3,250,0.377733333,6.429012048,19,11,220,1
449,250,238,0.95,8,4,250,0.377733333,6.429012048,19,3,228,1
449,250,238,0.95,8,5,250,0.377733333,6.429012048,19,2,229,1
449,250,238,0.95,8,6,250,0.377733333,6.429012048,19,2,229,1
449,250,238,0.95,8,7,250,0.377733333,6.429012048,19,2,229,1
449,250,238,0.95,8,8,250,0.377733333,6.429012048,20,1,229,1
449,250,238,0.95,8,9,250,0.377733333,6.429012048,20,1,229,1
449,250,238,0.95,8,10,250,0.377733333,6.429012048,20,1,229,1
449,250,238,0.95,8,11,250,0.377733333,6.429012048,20,0,230,1
450,250,238,0.95,8,0,250,0.374933333,6.309108434,12,238,0,12
450,250,238,0.95,8,1,250,0.374933333,6.309108434,21,70,159,0
450,250,238,0.95,8,2,250,0.374933333,6.309108434,22,26,202,0
450,250,238,0.95,8,3,250,0.374933333,6.309108434,21,8,221,0
450,250,238,0.95,8,4,250,0.374933333,6.309108434,21,3,226,0
450,250,238,0.95,8,5,250,0.374933333,6.309108434,21,1,228,0
450,250,238,0.95,8,6,250,0.374933333,6.309108434,21,1,228,0
450,250,238,0.95,8,7,250,0.374933333,6.309108434,21,1,228,0
450,250,238,0.95,8,8,250,0.374933333,6.309108434,21,0,229,0
448,250,238,0.95,8,0,250,0.365657143,5.903421687,12,238,0,12
448,250,238,0.95,8,1,250,0.365657143,5.903421687,20,80,150,0
448,250,238,0.95,8,2,250,0.365657143,5.903421687,17,27,206,0
448,250,238,0.95,8,3,250,0.365657143,5.903421687,18,10,222,0
448,250,238,0.95,8,4,250,0.365657143,5.903421687,18,4,228,0
448,250,238,0.95,8,5,250,0.365657143,5.903421687,19,3,228,0
448,250,238,0.95,8,6,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,7,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,8,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,9,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,10,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,11,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,12,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,13,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,14,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,15,250,0.365657143,5.903421687,20,1,229,0
448,250,238,0.95,8,16,250,0.365657143,5.903421687,20,0,230,0
451,250,238,0.95,8,0,250,0.390533333,6.996433735,12,238,0,12
451,250,238,0.95,8,1,250,0.390533333,6.996433735,22,79,149,0
451,250,238,0.95,8,2,250,0.390533333,6.996433735,18,33,199,0
451,250,238,0.95,8,3,250,0.390533333,6.996433735,21,12,217,0
451,250,238,0.95,8,4,250,0.390533333,6.996433735,24,3,223,0
451,250,238,0.95,8,5,250,0.390533333,6.996433735,24,1,225,0
451,250,238,0.95,8,6,250,0.390533333,6.996433735,24,1,225,0
451,250,238,0.95,8,7,250,0.390533333,6.996433735,24,1,225,0
451,250,238,0.95,8,8,250,0.390533333,6.996433735,24,1,225,0
451,250,238,0.95,8,9,250,0.390533333,6.996433735,24,1,225,0
451,250,238,0.95,8,10,250,0.390533333,6.996433735,24,1,225,0
451,250,238,0.95,8,11,250,0.390533333,6.996433735,24,1,225,0
451,250,238,0.95,8,12,250,0.390533333,6.996433735,24,0,226,0
452,250,238,0.95,8,0,250,0.3552,6.102329317,12,238,0,12
452,250,238,0.95,8,1,250,0.3552,6.102329317,21,69,160,1
452,250,238,0.95,8,2,250,0.3552,6.102329317,22,23,205,0
452,250,238,0.95,8,3,250,0.3552,6.102329317,23,11,216,0
452,250,238,0.95,8,4,250,0.3552,6.102329317,24,6,220,0
452,250,238,0.95,8,5,250,0.3552,6.102329317,24,3,223,0
452,250,238,0.95,8,6,250,0.3552,6.102329317,24,1,225,0
452,250,238,0.95,8,7,250,0.3552,6.102329317,24,1,225,0
452,250,238,0.95,8,8,250,0.3552,6.102329317,25,0,225,0
454,250,238,0.95,8,0,250,0.387866667,6.902746988,12,238,0,12
454,250,238,0.95,8,1,250,0.387866667,6.902746988,25,71,154,1
454,250,238,0.95,8,2,250,0.387866667,6.902746988,22,36,192,1
454,250,238,0.95,8,3,250,0.387866667,6.902746988,19,19,212,1
454,250,238,0.95,8,4,250,0.387866667,6.902746988,18,12,220,1
454,250,238,0.95,8,5,250,0.387866667,6.902746988,18,7,225,1
454,250,238,0.95,8,6,250,0.387866667,6.902746988,19,3,228,1
454,250,238,0.95,8,7,250,0.387866667,6.902746988,19,2,229,1
454,250,238,0.95,8,8,250,0.387866667,6.902746988,19,0,231,1
453,250,238,0.95,8,0,250,0.330171429,5.998008032,12,238,0,12
453,250,238,0.95,8,1,250,0.330171429,5.998008032,14,64,172,0
453,250,238,0.95,8,2,250,0.330171429,5.998008032,18,25,207,0
453,250,238,0.95,8,3,250,0.330171429,5.998008032,17,9,224,0
453,250,238,0.95,8,4,250,0.330171429,5.998008032,17,5,228,0
453,250,238,0.95,8,5,250,0.330171429,5.998008032,17,1,232,0
453,250,238,0.95,8,6,250,0.330171429,5.998008032,17,0,233,0
455,250,238,0.95,8,0,250,0.386933333,6.627373494,12,238,0,12
455,250,238,0.95,8,1,250,0.386933333,6.627373494,15,71,164,0
455,250,238,0.95,8,2,250,0.386933333,6.627373494,16,28,206,0
455,250,238,0.95,8,3,250,0.386933333,6.627373494,16,10,224,0
455,250,238,0.95,8,4,250,0.386933333,6.627373494,16,5,229,0
455,250,238,0.95,8,5,250,0.386933333,6.627373494,16,3,231,0
455,250,238,0.95,8,6,250,0.386933333,6.627373494,16,2,232,0
455,250,238,0.95,8,7,250,0.386933333,6.627373494,16,1,233,0
455,250,238,0.95,8,8,250,0.386933333,6.627373494,16,0,234,0
456,250,238,0.95,8,0,250,0.379066667,6.573301205,12,238,0,12
456,250,238,0.95,8,1,250,0.379066667,6.573301205,24,87,139,1
456,250,238,0.95,8,2,250,0.379066667,6.573301205,19,37,194,1
456,250,238,0.95,8,3,250,0.379066667,6.573301205,20,20,210,1
456,250,238,0.95,8,4,250,0.379066667,6.573301205,20,6,224,1
456,250,238,0.95,8,5,250,0.379066667,6.573301205,20,1,229,1
456,250,238,0.95,8,6,250,0.379066667,6.573301205,20,0,230,1
458,250,238,0.95,8,0,250,0.380038095,6.750040161,12,238,0,12
458,250,238,0.95,8,1,250,0.380038095,6.750040161,24,76,150,1
458,250,238,0.95,8,2,250,0.380038095,6.750040161,21,23,206,0
458,250,238,0.95,8,3,250,0.380038095,6.750040161,21,11,218,0
458,250,238,0.95,8,4,250,0.380038095,6.750040161,21,6,223,0
458,250,238,0.95,8,5,250,0.380038095,6.750040161,21,5,224,0
458,250,238,0.95,8,6,250,0.380038095,6.750040161,21,4,225,0
458,250,238,0.95,8,7,250,0.380038095,6.750040161,21,3,226,0
458,250,238,0.95,8,8,250,0.380038095,6.750040161,21,2,227,0
458,250,238,0.95,8,9,250,0.380038095,6.750040161,22,1,227,0
458,250,238,0.95,8,10,250,0.380038095,6.750040161,22,1,227,0
458,250,238,0.95,8,11,250,0.380038095,6.750040161,23,0,227,0
457,250,238,0.95,8,0,250,0.408133333,7.095742972,12,238,0,12
457,250,238,0.95,8,1,250,0.408133333,7.095742972,19,66,165,0
457,250,238,0.95,8,2,250,0.408133333,7.095742972,19,29,202,0
457,250,238,0.95,8,3,250,0.408133333,7.095742972,18,14,218,0
457,250,238,0.95,8,4,250,0.408133333,7.095742972,18,5,227,0
457,250,238,0.95,8,5,250,0.408133333,7.095742972,19,1,230,0
457,250,238,0.95,8,6,250,0.408133333,7.095742972,19,0,231,0
459,250,238,0.95,8,0,250,0.366819048,6.381526104,12,238,0,12
459,250,238,0.95,8,1,250,0.366819048,6.381526104,21,87,142,0
459,250,238,0.95,8,2,250,0.366819048,6.381526104,18,37,195,0
459,250,238,0.95,8,3,250,0.366819048,6.381526104,15,20,215,0
459,250,238,0.95,8,4,250,0.366819048,6.381526104,13,8,229,0
459,250,238,0.95,8,5,250,0.366819048,6.381526104,13,3,234,0
459,250,238,0.95,8,6,250,0.366819048,6.381526104,13,1,236,0
459,250,238,0.95,8,7,250,0.366819048,6.381526104,13,1,236,0
459,250,238,0.95,8,8,250,0.366819048,6.381526104,13,0,237,0
460,250,238,0.95,8,0,250,0.3608,6.372337349,12,238,0,12
460,250,238,0.95,8,1,250,0.3608,6.372337349,19,86,145,2
460,250,238,0.95,8,2,250,0.3608,6.372337349,18,28,204,2
460,250,238,0.95,8,3,250,0.3608,6.372337349,20,17,213,2
460,250,238,0.95,8,4,250,0.3608,6.372337349,20,9,221,2
460,250,238,0.95,8,5,250,0.3608,6.372337349,21,4,225,2
460,250,238,0.95,8,6,250,0.3608,6.372337349,20,0,230,2
462,250,238,0.95,8,0,250,0.381714286,6.428594378,12,238,0,12
462,250,238,0.95,8,1,250,0.381714286,6.428594378,28,78,144,2
462,250,238,0.95,8,2,250,0.381714286,6.428594378,20,32,198,2
462,250,238,0.95,8,3,250,0.381714286,6.428594378,25,18,207,2
462,250,238,0.95,8,4,250,0.381714286,6.428594378,25,9,216,2
462,250,238,0.95,8,5,250,0.381714286,6.428594378,26,4,220,2
462,250,238,0.95,8,6,250,0.381714286,6.428594378,26,3,221,2
462,250,238,0.95,8,7,250,0.381714286,6.428594378,26,1,223,2
462,250,238,0.95,8,8,250,0.381714286,6.428594378,26,1,223,2
462,250,238,0.95,8,9,250,0.381714286,6.428594378,26,1,223,2
462,250,238,0.95,8,10,250,0.381714286,6.428594378,26,1,223,2
462,250,238,0.95,8,11,250,0.381714286,6.428594378,26,1,223,2
462,250,238,0.95,8,12,250,0.381714286,6.428594378,26,1,223,2
462,250,238,0.95,8,13,250,0.381714286,6.428594378,26,1,223,2
462,250,238,0.95,8,14,250,0.381714286,6.428594378,27,0,223,2
463,250,238,0.95,8,0,250,0.3764,6.270168675,12,238,0,12
463,250,238,0.95,8,1,250,0.3764,6.270168675,21,65,164,1
463,250,238,0.95,8,2,250,0.3764,6.270168675,14,28,208,1
463,250,238,0.95,8,3,250,0.3764,6.270168675,15,17,218,1
463,250,238,0.95,8,4,250,0.3764,6.270168675,16,9,225,1
463,250,238,0.95,8,5,250,0.3764,6.270168675,16,4,230,1
463,250,238,0.95,8,6,250,0.3764,6.270168675,16,3,231,1
463,250,238,0.95,8,7,250,0.3764,6.270168675,16,3,231,1
463,250,238,0.95,8,8,250,0.3764,6.270168675,16,2,232,1
463,250,238,0.95,8,9,250,0.3764,6.270168675,16,2,232,1
463,250,238,0.95,8,10,250,0.3764,6.270168675,16,2,232,1
463,250,238,0.95,8,11,250,0.3764,6.270168675,17,1,232,1
463,250,238,0.95,8,12,250,0.3764,6.270168675,17,1,232,1
463,250,238,0.95,8,13,250,0.3764,6.270168675,17,1,232,1
463,250,238,0.95,8,14,250,0.3764,6.270168675,17,1,232,1
463,250,238,0.95,8,15,250,0.3764,6.270168675,17,0,233,1
461,250,238,0.95,8,0,250,0.36129279,6.438393574,12,238,0,12
461,250,238,0.95,8,1,250,0.36129279,6.438393574,22,71,157,0
461,250,238,0.95,8,2,250,0.36129279,6.438393574,19,33,198,0
461,250,238,0.95,8,3,250,0.36129279,6.438393574,22,12,216,0
461,250,238,0.95,8,4,250,0.36129279,6.438393574,22,5,223,0
461,250,238,0.95,8,5,250,0.36129279,6.438393574,22,0,228,0
464,250,238,0.95,8,0,250,0.38,6.771148594,12,238,0,12
464,250,238,0.95,8,1,250,0.38,6.771148594,23,87,140,0
464,250,238,0.95,8,2,250,0.38,6.771148594,17,41,192,0
464,250,238,0.95,8,3,250,0.38,6.771148594,12,13,225,0
464,250,238,0.95,8,4,250,0.38,6.771148594,15,5,230,0
464,250,238,0.95,8,5,250,0.38,6.771148594,15,2,233,0
464,250,238,0.95,8,6,250,0.38,6.771148594,15,1,234,0
464,250,238,0.95,8,7,250,0.38,6.771148594,15,0,235,0
465,250,238,0.95,8,0,250,0.369819048,6.171662651,12,238,0,12
465,250,238,0.95,8,1,250,0.369819048,6.171662651,23,86,141,2
465,250,238,0.95,8,2,250,0.369819048,6.171662651,16,34,200,0
465,250,238,0.95,8,3,250,0.369819048,6.171662651,17,12,221,0
465,250,238,0.95,8,4,250,0.369819048,6.171662651,20,4,226,0
465,250,238,0.95,8,5,250,0.369819048,6.171662651,20,2,228,0
465,250,238,0.95,8,6,250,0.369819048,6.171662651,20,2,228,0
465,250,238,0.95,8,7,250,0.369819048,6.171662651,20,1,229,0
465,250,238,0.95,8,8,250,0.369819048,6.171662651,20,1,229,0
465,250,238,0.95,8,9,250,0.369819048,6.171662651,20,0,230,0
467,250,238,0.95,8,0,250,0.380266667,6.824,12,238,0,12
467,250,238,0.95,8,1,250,0.380266667,6.824,23,72,155,2
467,250,238,0.95,8,2,250,0.380266667,6.824,17,37,196,1
467,250,238,0.95,8,3,250,0.380266667,6.824,19,16,215,1
